name;date;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
Yogyakarta;11/6/2022;28.4;23.0;25.1;31.4;23.0;25.9;22.4;85.8;8.8;100;58.3;rain;0;0;15.5;13.3;219.6;1011.9;98.6;22.2;222.6;19.2;8;30;2022-11-06T05:09:40;2022-11-06T17:34:38;0.42;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/7/2022;29.9;22.7;25.1;32.8;22.7;25.8;22.0;84.5;22.1;100;66.7;rain;0;0;11.5;10.1;238.1;1011.3;96.3;15.9;211.3;18.0;9;30;2022-11-07T05:09:31;2022-11-07T17:34:52;0.46;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;11/8/2022;29.4;22.3;24.8;32.3;22.3;25.5;21.9;84.8;19.0;100;62.5;rain;0;0;15.1;12.2;44.9;1010.8;96.6;16.1;221.8;19.2;10;30;2022-11-08T05:09:24;2022-11-08T17:35:06;0.50;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/9/2022;29.8;23.0;25.4;32.8;23.0;26.1;21.6;80.3;21.0;100;50.0;rain;0;0;11.5;9.4;23.1;1010.1;94.4;14.6;230.7;19.9;10;30;2022-11-09T05:09:18;2022-11-09T17:35:21;0.52;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;11/10/2022;30.0;22.9;25.2;33.4;22.9;25.9;22.1;83.5;6.8;100;50.0;rain;0;0;21.2;19.1;239.9;1010.1;85.9;21.7;213.8;18.5;9;30;2022-11-10T05:09:13;2022-11-10T17:35:37;0.56;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;11/11/2022;30.3;22.7;25.6;33.5;22.7;26.6;21.8;80.8;5.5;100;45.8;rain;0;0;23.4;20.2;247.3;1009.4;91.4;21.3;274.0;23.7;10;30;2022-11-11T05:09:09;2022-11-11T17:35:54;0.59;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;11/12/2022;30.5;23.2;25.6;33.3;23.2;26.4;22.0;81.4;13.4;100;58.3;rain;0;0;14.8;11.5;229.3;1008.7;99.7;18.7;204.3;17.7;9;30;2022-11-12T05:09:05;2022-11-12T17:36:11;0.62;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/13/2022;29.5;23.2;25.0;32.8;23.2;25.8;22.4;86.1;18.1;100;66.7;rain;0;0;14.4;9.7;230.7;1009.1;100.0;19.7;175.0;15.2;7;30;2022-11-13T05:09:03;2022-11-13T17:36:29;0.65;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/14/2022;30.2;22.9;25.2;34.0;22.9;26.1;22.4;85.6;37.5;100;54.2;rain;0;0;19.1;12.6;231.7;1008.8;99.0;14.6;225.4;19.5;9;30;2022-11-14T05:09:02;2022-11-14T17:36:48;0.69;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;11/15/2022;29.4;22.8;25.2;33.0;22.8;26.0;22.6;86.2;40.0;100;58.3;rain;0;0;14.4;9.0;214.5;1008.5;99.8;14.2;196.6;17.1;8;30;2022-11-15T05:09:02;2022-11-15T17:37:07;0.72;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/16/2022;29.2;22.6;24.4;32.8;22.6;24.8;22.6;90.4;37.2;100;66.7;rain;0;0;20.2;10.4;287.9;1008.3;99.0;15.4;129.2;11.3;7;30;2022-11-16T05:09:03;2022-11-16T17:37:27;0.75;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/17/2022;29.8;22.6;24.8;33.6;22.6;25.6;22.5;87.8;43.2;100;50.0;rain;0;0;23.4;15.1;208.3;1008.1;91.5;16.1;198.4;17.0;9;30;2022-11-17T05:09:05;2022-11-17T17:37:48;0.78;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;11/18/2022;29.6;22.1;25.1;32.1;22.1;25.9;21.9;83.5;4.9;100;41.7;rain;0;0;14.0;7.9;176.8;1008.8;100.0;20.8;183.9;15.8;7;30;2022-11-18T05:09:08;2022-11-18T17:38:09;0.81;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/19/2022;28.3;22.5;24.9;30.9;22.5;25.7;22.1;85.0;12.2;100;66.7;rain;0;0;19.8;14.4;100.2;1008.0;93.4;19.9;161.8;14.1;6;30;2022-11-19T05:09:12;2022-11-19T17:38:31;0.85;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/20/2022;30.8;22.4;25.4;33.5;22.4;26.1;21.3;79.1;2.1;100;37.5;rain;0;0;34.9;28.4;260.3;1007.5;44.7;22.4;288.2;24.8;10;10;2022-11-20T05:09:16;2022-11-20T17:38:54;0.88;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;11/21/2022;29.9;22.0;25.3;32.5;22.0;26.0;20.9;77.8;0.3;100;8.3;rain;0;0;27.7;22.3;246.3;1008.2;82.8;23.9;273.7;23.6;9;10;2022-11-21T05:09:22;2022-11-21T17:39:17;0.91;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;remote
Yogyakarta;11/22/2022;27.9;22.2;24.6;30.5;22.2;25.0;21.7;84.6;4.2;100;45.8;rain;0;0;23.8;19.4;243.9;1009.4;94.4;23.2;233.5;20.2;8;10;2022-11-22T05:09:29;2022-11-22T17:39:41;0.94;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;11/23/2022;29.9;22.3;25.2;32.6;22.3;26.0;21.8;82.2;11.4;100;41.7;rain;0;0;18.7;13.0;236.2;1009.7;94.4;19.4;256.5;22.0;9;30;2022-11-23T05:09:37;2022-11-23T17:40:06;0.98;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;11/24/2022;29.1;22.7;24.4;31.8;22.7;24.9;22.1;87.5;12.4;100;62.5;rain;0;0;15.5;12.6;233.7;1010.8;99.9;20.7;149.5;12.9;8;30;2022-11-24T05:09:46;2022-11-24T17:40:31;0.00;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/25/2022;29.7;22.9;24.8;31.7;22.9;25.1;21.1;80.8;5.7;100;41.7;rain;0;0;12.2;9.4;236.7;1011.1;97.3;21.4;146.3;12.7;7;10;2022-11-25T05:09:56;2022-11-25T17:40:56;0.04;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;11/26/2022;23.8;22.0;22.8;23.8;22.0;22.8;21.7;93.7;15.4;100;83.3;rain;0;0;15.8;11.2;255.4;1011.3;97.6;15.4;49.8;4.3;3;10;2022-11-26T05:10:07;2022-11-26T17:41:22;0.08;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/27/2022;28.1;21.9;23.8;31.1;21.9;24.3;22.0;90.1;20.4;100;75.0;rain;0;0;15.1;13.0;233.1;1009.8;97.5;13.8;176.0;15.2;9;30;2022-11-27T05:10:19;2022-11-27T17:41:49;0.11;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/28/2022;26.3;22.3;23.7;26.3;22.3;23.7;22.2;91.8;7.8;100;75.0;rain;0;0;17.6;15.5;239.5;1009.9;99.6;21.4;138.1;12.0;6;30;2022-11-28T05:10:32;2022-11-28T17:42:16;0.15;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/29/2022;27.5;22.4;24.1;30.1;22.4;24.5;22.1;88.8;14.4;100;62.5;rain;0;0;19.1;17.3;235.2;1010.0;97.5;18.3;162.4;14.0;8;30;2022-11-29T05:10:46;2022-11-29T17:42:43;0.18;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/30/2022;28.3;22.9;24.6;30.6;22.9;24.9;21.3;82.9;1.5;100;41.7;rain;0;0;17.3;18.0;227.3;1009.9;96.8;22.3;186.3;16.0;9;10;2022-11-30T05:11:01;2022-11-30T17:43:11;0.25;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/1/2022;28.7;22.5;24.8;30.6;22.5;25.3;20.7;78.6;0.5;100;20.8;rain;0;0;17.6;16.9;224.7;1008.5;96.3;24.1;215.6;18.6;8;10;2022-12-01T05:11:16;2022-12-01T17:43:40;0.26;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/2/2022;29.2;22.4;25.1;31.0;22.4;25.7;20.4;75.9;1.0;100;33.3;rain;0;0;19.1;16.6;217.7;1007.9;69.3;24.1;241.2;20.9;10;10;2022-12-02T05:11:33;2022-12-02T17:44:08;0.29;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/3/2022;28.9;23.0;25.2;31.3;23.0;25.9;21.1;78.7;2.4;100;37.5;rain;0;0;20.2;16.9;215.4;1008.5;70.3;23.5;219.5;19.0;8;10;2022-12-03T05:11:50;2022-12-03T17:44:37;0.33;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/4/2022;28.8;22.3;24.9;31.6;22.3;25.3;21.8;83.7;2.1;100;45.8;rain;0;0;18.4;13.3;238.0;1008.8;93.3;23.3;176.7;15.1;8;30;2022-12-04T05:12:09;2022-12-04T17:45:07;0.36;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/5/2022;30.9;22.8;25.9;33.8;22.8;26.8;21.9;80.0;16.1;100;54.2;rain;0;0;15.1;11.2;160.5;1008.5;92.0;19.1;264.4;22.9;10;30;2022-12-05T05:12:28;2022-12-05T17:45:36;0.40;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/6/2022;30.4;22.4;25.2;33.4;22.4;26.0;21.8;82.5;26.7;100;45.8;rain;0;0;19.1;12.2;219.3;1008.4;96.2;16.0;257.3;22.3;9;30;2022-12-06T05:12:48;2022-12-06T17:46:06;0.43;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;12/7/2022;29.7;22.0;25.3;33.0;22.0;26.3;22.0;83.0;23.8;100;62.5;rain;0;0;16.2;11.2;206.6;1008.1;81.4;16.6;283.9;24.5;10;30;2022-12-07T05:13:09;2022-12-07T17:46:37;0.47;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/8/2022;29.6;22.9;25.7;32.1;22.9;26.7;21.6;79.2;19.7;100;83.3;rain;0;0;12.2;9.0;104.7;1008.2;98.2;16.5;266.8;23.0;8;10;2022-12-08T05:13:30;2022-12-08T17:47:07;0.50;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/9/2022;30.0;22.5;25.4;32.6;22.5;26.2;21.6;80.7;10.2;100;50.0;rain;0;0;15.8;10.4;234.1;1008.3;85.7;19.3;302.8;26.0;10;30;2022-12-09T05:13:53;2022-12-09T17:47:37;0.53;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/10/2022;30.1;22.3;25.4;32.4;22.3;26.1;21.1;78.5;0.8;100;29.2;rain;0;0;18.7;19.1;208.7;1010.0;85.3;23.6;304.4;26.3;10;10;2022-12-10T05:14:16;2022-12-10T17:48:08;0.57;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/11/2022;29.1;22.4;25.3;31.9;22.4;26.2;21.8;81.8;6.9;100;58.3;rain;0;0;17.3;14.8;233.5;1009.3;85.3;22.6;243.9;20.9;8;30;2022-12-11T05:14:39;2022-12-11T17:48:39;0.60;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;12/12/2022;29.4;22.0;24.9;32.5;22.0;25.6;21.8;83.6;13.5;100;66.7;rain;0;0;16.6;16.9;221.6;1009.7;87.7;19.4;230.8;20.1;9;30;2022-12-12T05:15:04;2022-12-12T17:49:10;0.63;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/13/2022;29.0;23.3;25.5;32.0;23.3;26.4;22.0;81.6;9.3;100;66.7;rain;0;0;19.4;15.8;233.2;1009.7;95.1;22.3;253.3;22.2;9;30;2022-12-13T05:15:29;2022-12-13T17:49:41;0.67;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/14/2022;28.8;22.8;25.0;32.1;22.8;25.9;22.3;85.6;16.3;100;66.7;rain;0;0;17.3;13.3;239.4;1009.3;99.3;20.1;213.3;18.4;8;30;2022-12-14T05:15:55;2022-12-14T17:50:12;0.70;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/15/2022;28.5;22.6;24.8;31.7;22.6;25.5;22.0;84.7;12.5;100;66.7;rain;0;0;22.7;19.1;242.0;1008.1;92.0;18.5;247.9;21.3;10;30;2022-12-15T05:16:21;2022-12-15T17:50:42;0.73;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/16/2022;29.3;22.2;24.9;31.8;22.2;25.7;21.2;80.7;5.5;100;45.8;rain;0;0;22.7;18.0;241.7;1007.8;96.5;21.5;234.0;20.2;9;10;2022-12-16T05:16:48;2022-12-16T17:51:13;0.75;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;12/17/2022;30.6;22.2;25.5;33.5;22.2;26.4;21.4;79.4;0.7;100;20.8;rain;0;0;20.9;21.2;234.2;1007.7;62.9;23.9;311.5;26.9;10;30;2022-12-17T05:17:15;2022-12-17T17:51:44;0.80;Rain, Partially cloudy;Clearing in the afternoon with rain in the morning and afternoon.;rain;remote
Yogyakarta;12/18/2022;30.8;22.2;25.6;33.4;22.2;26.5;21.1;76.9;0.4;100;12.5;rain;0;0;16.9;18.7;228.6;1006.9;19.1;24.1;297.0;25.6;10;10;2022-12-18T05:17:43;2022-12-18T17:52:15;0.83;Rain;Clear conditions throughout the day with rain.;rain;remote
Yogyakarta;12/19/2022;30.9;22.4;25.8;33.6;22.4;26.7;21.1;76.6;4.6;100;50.0;rain;0;0;17.6;17.3;225.3;1006.7;28.5;22.7;291.3;25.4;10;30;2022-12-19T05:18:11;2022-12-19T17:52:45;0.86;Rain, Partially cloudy;Becoming cloudy in the afternoon with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/20/2022;31.4;22.5;26.2;34.1;22.5;27.1;21.0;74.4;0.9;100;20.8;rain;0;0;21.6;20.5;236.8;1007.0;35.6;23.7;316.4;27.4;10;10;2022-12-20T05:18:40;2022-12-20T17:53:15;0.89;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;12/21/2022;32.2;22.7;26.3;35.0;22.7;27.4;21.2;74.6;1.0;100;20.8;rain;0;0;25.9;22.7;243.5;1006.5;75.7;23.9;301.5;26.1;10;30;2022-12-21T05:19:09;2022-12-21T17:53:45;0.93;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;12/22/2022;28.8;22.5;25.2;31.7;22.5;26.1;21.6;81.2;16.1;100;70.8;rain;0;0;37.8;17.6;255.2;1006.3;96.3;18.5;197.6;17.1;7;10;2022-12-22T05:19:39;2022-12-22T17:54:15;0.96;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/23/2022;29.0;22.6;24.7;31.2;22.6;25.1;21.4;82.9;12.0;100;62.5;rain;0;0;47.9;29.5;259.0;1007.3;97.7;18.7;223.4;19.3;8;30;2022-12-23T05:20:09;2022-12-23T17:54:44;0.00;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/24/2022;28.0;22.0;24.0;29.8;22.0;24.4;20.9;83.6;3.2;100;50.0;rain;0;0;14.0;10.1;222.9;1009.0;97.7;22.1;161.4;13.9;9;10;2022-12-24T05:20:39;2022-12-24T17:55:14;0.03;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/25/2022;24.6;21.9;23.1;24.6;21.9;23.1;21.2;89.2;4.7;100;70.8;rain;0;0;23.0;7.9;260.8;1009.4;100.0;20.9;30.3;2.7;1;10;2022-12-25T05:21:10;2022-12-25T17:55:42;0.06;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/26/2022;28.4;21.3;24.4;31.0;21.3;25.2;20.9;81.6;8.0;100;66.7;rain;0;0;33.8;25.2;256.5;1010.6;84.6;20.6;268.6;23.3;9;30;2022-12-26T05:21:40;2022-12-26T17:56:11;0.10;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/27/2022;29.5;21.8;24.5;31.6;21.8;25.0;20.8;80.8;7.3;100;45.8;rain;0;0;22.0;15.8;257.5;1011.5;97.1;19.9;227.8;19.7;8;10;2022-12-27T05:22:11;2022-12-27T17:56:39;0.13;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;12/28/2022;29.8;22.3;25.1;32.0;22.3;25.9;21.5;81.6;18.4;100;70.8;rain;0;0;41.8;20.2;247.3;1010.5;89.2;16.7;242.0;20.8;8;30;2022-12-28T05:22:43;2022-12-28T17:57:06;0.16;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/29/2022;28.1;22.5;24.5;30.9;22.5;25.1;21.8;85.4;16.3;100;79.2;rain;0;0;43.2;17.6;261.3;1010.4;98.9;16.6;194.5;16.8;7;30;2022-12-29T05:23:14;2022-12-29T17:57:33;0.20;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/30/2022;28.6;21.7;24.5;31.4;21.7;25.2;21.5;84.2;11.1;100;62.5;rain;0;0;15.8;14.0;36.8;1010.4;91.5;17.3;200.6;17.1;9;30;2022-12-30T05:23:45;2022-12-30T17:57:59;0.25;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/31/2022;29.2;21.6;24.6;32.3;21.6;25.5;21.7;85.1;32.4;100;54.2;rain;0;0;28.4;17.3;140.9;1010.0;72.9;14.4;239.5;20.7;8;30;2022-12-31T05:24:17;2022-12-31T17:58:25;0.27;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;1/1/2023;29.3;21.9;25.1;32.0;21.9;25.9;21.6;82.2;4.0;100;54.2;rain;0;0;20.5;15.8;231.5;1010.1;94.3;22.1;241.7;21.2;9;30;2023-01-01T05:24:48;2023-01-01T17:58:51;0.30;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/2/2023;29.9;22.3;25.2;32.3;22.3;26.0;21.3;80.4;4.9;100;54.2;rain;0;0;36.7;28.8;257.3;1010.3;91.1;21.1;305.4;26.4;10;30;2023-01-02T05:25:20;2023-01-02T17:59:15;0.34;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/3/2023;29.4;22.5;25.0;31.7;22.5;25.6;21.1;79.9;0.9;100;29.2;rain;0;0;36.4;27.0;260.3;1010.2;99.6;24.1;248.3;21.6;9;30;2023-01-03T05:25:51;2023-01-03T17:59:39;0.37;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/4/2023;28.9;21.9;24.8;31.6;21.9;25.3;21.2;81.0;4.0;100;62.5;rain;0;0;33.1;27.7;258.1;1010.0;85.3;23.0;280.7;24.3;10;30;2023-01-04T05:26:23;2023-01-04T18:00:03;0.41;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/5/2023;27.6;22.6;24.1;30.0;22.6;24.5;21.6;86.2;9.7;100;79.2;rain;0;0;29.2;22.3;252.5;1011.0;80.9;19.3;185.9;15.9;9;30;2023-01-05T05:26:54;2023-01-05T18:00:26;0.44;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/6/2023;28.1;22.0;24.5;30.8;22.0;25.1;21.5;84.2;4.8;100;50.0;rain;0;0;31.7;24.5;252.5;1011.0;92.2;20.3;278.8;23.9;10;30;2023-01-06T05:27:25;2023-01-06T18:00:48;0.47;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/7/2023;29.8;21.8;24.9;32.6;21.8;25.7;21.0;79.5;0.5;100;20.8;rain;0;0;26.6;24.1;241.5;1009.9;74.9;24.1;286.1;24.7;10;30;2023-01-07T05:27:56;2023-01-07T18:01:09;0.50;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;1/8/2023;30.5;21.7;25.0;32.8;21.7;25.8;21.0;79.4;0.3;100;12.5;rain;0;0;24.8;23.4;234.8;1010.8;61.5;24.1;295.5;25.6;10;10;2023-01-08T05:28:27;2023-01-08T18:01:29;0.54;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;1/9/2023;29.4;21.9;24.8;31.8;21.9;25.5;21.3;81.9;4.7;100;29.2;rain;0;0;22.0;17.3;237.6;1011.8;68.3;22.2;264.0;22.8;8;30;2023-01-09T05:28:58;2023-01-09T18:01:49;0.58;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;1/10/2023;29.6;22.0;25.1;32.5;22.0;26.0;21.6;81.7;3.0;100;29.2;rain;0;0;23.0;19.8;240.4;1011.8;74.7;22.3;287.3;24.8;10;30;2023-01-10T05:29:28;2023-01-10T18:02:08;0.61;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;1/11/2023;30.0;22.0;25.0;32.7;22.0;25.7;21.3;81.3;0.6;100;25.0;rain;0;0;18.7;19.4;229.3;1011.4;70.7;24.1;271.4;23.5;10;30;2023-01-11T05:29:58;2023-01-11T18:02:26;0.64;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;1/12/2023;29.8;22.1;25.1;32.8;22.1;25.9;21.3;80.7;1.8;100;41.7;rain;0;0;19.4;19.4;219.5;1011.2;86.8;23.9;238.1;20.6;8;30;2023-01-12T05:30:28;2023-01-12T18:02:43;0.68;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/13/2023;29.3;22.3;24.9;31.0;22.3;25.4;20.3;76.6;0.2;100;8.3;rain;0;0;19.8;20.5;239.8;1010.9;86.5;24.1;244.0;21.0;9;10;2023-01-13T05:30:58;2023-01-13T18:03:00;0.71;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;1/14/2023;29.4;22.0;24.9;31.8;22.0;25.7;20.8;78.7;4.5;100;45.8;rain;0;0;23.0;19.1;255.0;1009.5;71.9;21.4;259.0;22.2;9;10;2023-01-14T05:31:27;2023-01-14T18:03:15;0.74;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;1/15/2023;30.7;22.6;25.6;33.4;22.6;26.4;21.2;77.7;1.8;100;33.3;rain;0;0;25.6;21.2;250.3;1008.3;85.6;23.6;260.1;22.4;9;30;2023-01-15T05:31:56;2023-01-15T18:03:30;0.75;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;1/16/2023;29.1;22.4;24.9;31.9;22.4;25.7;21.7;82.7;16.4;100;58.3;rain;0;0;20.9;16.6;258.3;1009.0;95.6;18.7;223.5;19.3;9;30;2023-01-16T05:32:24;2023-01-16T18:03:44;0.81;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/17/2023;29.7;22.1;24.9;32.8;22.1;25.6;21.9;84.0;6.1;100;54.2;rain;0;0;23.0;18.4;248.4;1010.2;85.6;22.0;252.1;21.8;10;30;2023-01-17T05:32:52;2023-01-17T18:03:57;0.84;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;1/18/2023;28.6;21.9;24.8;31.4;21.9;25.4;21.5;82.9;2.8;100;37.5;rain;0;0;19.8;17.3;246.5;1010.5;98.0;23.5;243.7;20.9;9;30;2023-01-18T05:33:19;2023-01-18T18:04:09;0.88;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/19/2023;29.1;22.3;24.7;31.8;22.3;25.3;21.3;82.3;8.7;100;50.0;rain;0;0;19.4;14.4;240.0;1010.2;93.4;18.9;214.0;18.5;10;30;2023-01-19T05:33:46;2023-01-19T18:04:20;0.91;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;1/20/2023;28.7;22.0;24.5;31.5;22.0;25.2;21.8;85.2;8.9;100;50.0;rain;0;0;18.0;17.6;245.1;1009.9;79.6;20.8;259.5;22.4;9;30;2023-01-20T05:34:13;2023-01-20T18:04:30;0.94;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/21/2023;29.7;21.8;24.7;32.8;21.8;25.5;21.9;85.3;10.5;100;50.0;rain;0;0;25.2;18.7;237.2;1008.9;76.4;19.2;252.4;22.0;9;30;2023-01-21T05:34:39;2023-01-21T18:04:39;0.98;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;1/22/2023;30.2;22.2;25.2;33.4;22.2;26.1;21.7;82.0;3.5;100;54.2;rain;0;0;25.2;23.0;244.3;1008.0;65.7;22.3;287.5;24.9;10;30;2023-01-22T05:35:04;2023-01-22T18:04:47;0.00;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/23/2023;31.0;22.2;25.7;32.7;22.2;26.4;21.0;77.4;1.2;100;20.8;rain;0;0;22.3;22.3;246.6;1006.7;87.3;23.5;297.3;25.8;10;10;2023-01-23T05:35:29;2023-01-23T18:04:54;0.04;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/24/2023;31.8;22.6;26.0;34.1;22.6;26.8;21.2;76.6;0.0;0;0.0;;0;0;25.2;23.8;245.9;1006.8;91.6;24.1;309.2;26.8;10;10;2023-01-24T05:35:53;2023-01-24T18:05:00;0.08;Overcast;Cloudy skies throughout the day.;cloudy;remote
Yogyakarta;1/25/2023;29.6;22.8;25.2;32.1;22.8;26.0;21.0;78.5;6.5;100;50.0;rain;0;0;27.7;20.5;257.7;1007.5;90.1;21.3;231.3;19.9;8;30;2023-01-25T05:36:17;2023-01-25T18:05:05;0.11;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
